id_transaccion,fecha_hora,activo,precio_usd,volumen_24h,market_cap,nivel_impacto,tipo_evento,procedencia,es_outlier,outlier_precio_usd,outlier_volumen_24h,outlier_market_cap,outlier_nivel_impacto,precio_usd_norm,volumen_24h_norm,market_cap_norm,nivel_impacto_norm
SYN-98,2026-04-29 00:30:40.738820,BTC,12144.970334617528,15625941.183115102,363838640.9448353,4,Sintetico,Generado,False,False,False,False,False,0.1866124056158466,0.0002938433314526182,0.0029726211095429753,0.3333333333333333
SYN-99,2026-04-29 00:30:40.738821,SOL,37038.361851615664,39544564.56733921,531582856.6472533,1,Sintetico,Generado,False,False,False,False,False,0.6100735049797661,0.0007580589746562657,0.004873355821061029,0.0
SYN-100,2026-04-29 00:30:40.738822,SOL,7681.063230545142,24542625.560326718,190851881.07607776,9,Sintetico,Generado,False,False,False,False,False,0.11067695067961819,0.00046689946043290556,0.0010124823486399599,0.8888888888888888
SYN-101,2026-04-29 00:30:40.738823,ETH,4106.669757448271,28996034.473532204,142155817.17943132,3,Sintetico,Generado,False,False,False,False,False,0.04987299840805787,0.0005533317792952064,0.00046069999015400476,0.2222222222222222
SYN-102,2026-04-29 00:30:40.738824,SOL,49642.84441704319,20994376.074410774,345443090.9838257,1,Sintetico,Generado,False,False,False,False,False,0.8244881636021015,0.00039803458928660515,0.0027641783909553826,0.0
SYN-103,2026-04-29 00:30:40.738825,BTC,4462.158372210661,42458087.322349325,588308401.5317607,6,Sintetico,Generado,False,False,False,False,False,0.05592020975392237,0.0008146049897834384,0.005516121425468123,0.5555555555555556
SYN-104,2026-04-29 00:30:40.738826,ETH,55986.136437124245,22700203.203709155,601736394.3031604,9,Sintetico,Generado,False,False,False,False,False,0.932393806373827,0.0004311414962059963,0.005668276013092721,0.8888888888888888
SYN-105,2026-04-29 00:30:40.738827,ETH,10072.52862169393,40129731.85940139,790342853.0613321,5,Sintetico,Generado,False,False,False,False,False,0.15135813158400108,0.0007694159748691437,0.007805403910331967,0.4444444444444444
SYN-106,2026-04-29 00:30:40.738828,SOL,50489.67790367192,17381561.648715056,347413806.78015274,6,Sintetico,Generado,False,False,False,False,False,0.8388936349892011,0.0003279166336894646,0.002786508865391896,0.5555555555555556
SYN-107,2026-04-29 00:30:40.738829,ETH,24584.82342084602,1815387.7019444143,694851742.698697,4,Sintetico,Generado,False,False,False,False,False,0.39822655470529145,2.580637697268163e-05,0.006723379905226165,0.3333333333333333
SYN-108,2026-04-29 00:30:40.738830,SOL,52473.04667181829,37531862.36735088,219895678.51736823,8,Sintetico,Generado,False,False,False,False,False,0.872632690530501,0.0007189961978678143,0.0013415819466189099,0.7777777777777778
SYN-109,2026-04-29 00:30:40.738832,SOL,18229.884572832136,37600353.41173153,288477197.9911469,6,Sintetico,Generado,False,False,False,False,False,0.29012278792313656,0.0007203254806492735,0.0021186893663091106,0.5555555555555556
SYN-110,2026-04-29 00:30:40.738833,ETH,24886.346467236828,40655817.56229739,352424381.53780234,3,Sintetico,Generado,False,False,False,False,False,0.40335575859946643,0.0007796263121877698,0.002843284434830404,0.2222222222222222
SYN-111,2026-04-29 00:30:40.738834,ETH,15000.21611681145,48232188.76464255,363064587.9450493,9,Sintetico,Generado,False,False,False,False,False,0.2351829476031216,0.0009266694749295683,0.0029638501996246385,0.8888888888888888
SYN-112,2026-04-29 00:30:40.738835,SOL,13556.109776221869,23484235.042493638,339454226.4465268,2,Sintetico,Generado,False,False,False,False,False,0.21061727690425758,0.00044635808448897967,0.002696317674203053,0.1111111111111111
SYN-113,2026-04-29 00:30:40.738836,SOL,31957.66670893839,40241418.62892585,918139275.971002,4,Sintetico,Generado,False,False,False,False,False,0.5236458782266201,0.0007715836057030457,0.009253484227230484,0.3333333333333333
SYN-114,2026-04-29 00:30:40.738837,ETH,48402.96716454987,1855361.3155184367,191273812.19011775,1,Sintetico,Generado,False,False,False,False,False,0.8033966307726507,2.6582189879568155e-05,0.0010172633129847933,0.0
SYN-115,2026-04-29 00:30:40.738839,ETH,21121.766938170767,35030423.215591125,434678627.09548026,2,Sintetico,Generado,False,False,False,False,False,0.33931655426153307,0.0006704479530079186,0.003775319551788267,0.1111111111111111
SYN-116,2026-04-29 00:30:40.738840,BTC,59658.278571137205,47035934.33034575,695067926.8200295,1,Sintetico,Generado,False,False,False,False,False,0.9948605596094349,0.0009034524188000515,0.006725829519728669,0.0
SYN-117,2026-04-29 00:30:40.738841,ETH,59960.4033755473,19008938.916704427,408414754.11249965,8,Sintetico,Generado,False,False,False,False,False,0.9999999999999998,0.0003595009758591294,0.0034777196922127045,0.7777777777777778
SYN-118,2026-04-29 00:30:40.738842,BTC,2486.643795388027,2112074.2304095663,669284008.3682352,2,Sintetico,Generado,False,False,False,False,False,0.022314761740158128,3.156450633610258e-05,0.006433668096486402,0.1111111111111111
SYN-119,2026-04-29 00:30:40.738844,ETH,18532.322238018496,37920295.52060632,671361370.9708195,8,Sintetico,Generado,False,False,False,False,False,0.29526755038354385,0.0007265349572346692,0.006457207001781033,0.7777777777777778
SYN-120,2026-04-29 00:30:40.738845,BTC,38471.15127088786,33554321.140516624,171097111.43126476,7,Sintetico,Generado,False,False,False,False,False,0.6344466637045504,0.0006417995787596371,0.0007886381092144332,0.6666666666666666
SYN-121,2026-04-29 00:30:40.738846,ETH,30210.140272706696,25938138.981609847,410328040.9105237,1,Sintetico,Generado,False,False,False,False,False,0.4939187329580103,0.000493983759978654,0.0034993994301092714,0.0
SYN-122,2026-04-29 00:30:40.738847,BTC,24393.66060539596,42025201.20333388,257205175.34078,5,Sintetico,Generado,False,False,False,False,False,0.39497468699844607,0.0008062034816805419,0.001764341416354289,0.4444444444444444
SYN-123,2026-04-29 00:30:40.738849,SOL,38850.94113509511,20343298.527421933,930397567.3605992,10,Sintetico,Generado,False,False,False,False,False,0.6409072632301176,0.0003853983945777481,0.009392384754146086,1.0
SYN-124,2026-04-29 00:30:40.738850,ETH,7964.998802508224,15486950.454536198,591775371.2717512,9,Sintetico,Generado,False,False,False,False,False,0.11550697431741414,0.00029114578195613854,0.005555406176366915,0.8888888888888888
SYN-125,2026-04-29 00:30:40.738851,BTC,21325.402425056905,4330292.05519703,371332028.4136413,9,Sintetico,Generado,False,False,False,False,False,0.34278059438991126,7.461595615234423e-05,0.003057529799891388,0.8888888888888888
SYN-126,2026-04-29 00:30:40.738852,SOL,1520.1833825973763,21395652.999593344,292912544.8768096,7,Sintetico,Generado,False,False,False,False,False,0.00587431855616773,0.0004058226221902576,0.0021689469429885854,0.6666666666666666
SYN-127,2026-04-29 00:30:40.738854,SOL,19450.919141687496,47320294.83421775,456698303.1237567,10,Sintetico,Generado,False,False,False,False,False,0.310893788151682,0.0009089713231318835,0.004024827783044218,1.0
SYN-128,2026-04-29 00:30:40.738855,SOL,57686.01780484639,34102296.82521738,306372365.8851725,4,Sintetico,Generado,False,False,False,False,False,0.96131046211647,0.000652434759591202,0.0023214621811104234,0.3333333333333333
SYN-129,2026-04-29 00:30:40.738856,ETH,8537.185140940015,47524555.78250943,340756694.4708525,6,Sintetico,Generado,False,False,False,False,False,0.1252404273002225,0.0009129356452406195,0.0027110761335282316,0.5555555555555556
SYN-130,2026-04-29 00:30:40.738858,SOL,53910.45935197593,22053128.421729863,440856137.1804548,4,Sintetico,Generado,False,False,False,False,False,0.8970844954749401,0.0004185829876625866,0.0038453178393601864,0.3333333333333333
SYN-131,2026-04-29 00:30:40.738859,SOL,29695.826601265304,18678062.53264068,747168446.1132478,6,Sintetico,Generado,False,False,False,False,False,0.4851697510212682,0.0003530792854891745,0.007316188269769959,0.5555555555555556
SYN-132,2026-04-29 00:30:40.738860,ETH,13482.611931061398,17694749.98313807,743782338.4133805,6,Sintetico,Generado,False,False,False,False,False,0.2093670061932024,0.0003339950321730475,0.007277819778700829,0.5555555555555556
SYN-133,2026-04-29 00:30:40.738861,SOL,36421.98263724591,9791174.931158084,486326706.99989176,3,Sintetico,Generado,False,False,False,False,False,0.5995882876656103,0.00018060145607020576,0.00436055164367588,0.2222222222222222
SYN-134,2026-04-29 00:30:40.738862,SOL,23427.43495669098,23123343.249919213,782986582.002983,10,Sintetico,Generado,False,False,False,False,False,0.37853823738269815,0.00043935385130525255,0.007722048906468557,1.0
SYN-135,2026-04-29 00:30:40.738863,SOL,46455.24555889709,18258417.810870554,897401711.508332,1,Sintetico,Generado,False,False,False,False,False,0.7702639685630281,0.00034493476808513274,0.009018503793231698,0.0
SYN-136,2026-04-29 00:30:40.738864,ETH,42131.43530394469,9002843.127411216,399135429.3779446,1,Sintetico,Generado,False,False,False,False,False,0.6967116989675862,0.00016530141352780696,0.0033725742805002304,0.0
SYN-137,2026-04-29 00:30:40.738865,ETH,8092.951440751117,41067887.48758327,762956912.136086,9,Sintetico,Generado,False,False,False,False,False,0.11768357467417351,0.0007876238169913964,0.007495089731650886,0.8888888888888888
SYN-138,2026-04-29 00:30:40.738867,BTC,35285.684269449725,18879361.80134432,461404050.1680313,9,Sintetico,Generado,False,False,False,False,False,0.5802587336470736,0.0003569861269489267,0.004078149304225871,0.8888888888888888
SYN-139,2026-04-29 00:30:40.738868,BTC,33955.67156882527,19776260.697970405,504245877.5136888,5,Sintetico,Generado,False,False,False,False,False,0.5576339080989026,0.000374393253249537,0.004563596435739573,0.4444444444444444
SYN-140,2026-04-29 00:30:40.738868,BTC,58289.21970619083,22375050.396785997,337851323.33613163,1,Sintetico,Generado,False,False,False,False,False,0.9715715203618803,0.00042483088973920187,0.0026781549401357673,0.0
SYN-141,2026-04-29 00:30:40.738869,BTC,41410.27108477413,21212764.5055974,101497982.0516799,1,Sintetico,Generado,False,False,False,False,False,0.6844439855520255,0.00040227309935564207,0.0,0.0
SYN-142,2026-04-29 00:30:40.738870,ETH,42016.90513718314,8628403.12835884,356285909.4551933,1,Sintetico,Generado,False,False,False,False,False,0.6947634280662885,0.00015803423505314946,0.002887039983248848,0.0
SYN-143,2026-04-29 00:30:40.738871,SOL,24950.84854700935,31249743.361320306,605945603.9395962,9,Sintetico,Generado,False,False,False,False,False,0.404453002484177,0.0005970720441144757,0.00571597119489394,0.8888888888888888
SYN-144,2026-04-29 00:30:40.738872,BTC,54040.7781155305,48005026.9402566,984422285.426683,4,Sintetico,Generado,False,False,False,False,False,0.8993013459529026,0.0009222606897447074,0.010004546887297374,0.3333333333333333
SYN-145,2026-04-29 00:30:40.738874,ETH,44905.07096249299,20458981.79490812,560560866.6225667,4,Sintetico,Generado,False,False,False,False,False,0.7438939723995459,0.0003876435899454472,0.005201709971456933,0.3333333333333333
SYN-146,2026-04-29 00:30:40.738875,BTC,47670.680093606745,35394821.49283495,874088789.9123079,10,Sintetico,Generado,False,False,False,False,False,0.7909397066970456,0.0006775202404859937,0.008754341603680722,1.0
SYN-147,2026-04-29 00:30:40.738876,ETH,33496.03984587464,21103490.456823826,437953472.1264667,6,Sintetico,Generado,False,False,False,False,False,0.5498151199450143,0.0004001522949087461,0.0038124273089718648,0.5555555555555556
SYN-148,2026-04-29 00:30:40.738877,SOL,17315.444180513085,33324999.109610718,777164541.6691443,10,Sintetico,Generado,False,False,False,False,False,0.2745672565054997,0.0006373488680156415,0.007656078499631895,1.0
SYN-149,2026-04-29 00:30:40.738879,SOL,12265.679313944282,5260795.651531863,910127661.7477304,10,Sintetico,Generado,False,False,False,False,False,0.1886657842024446,9.267528668057118e-05,0.009162703432282067,1.0
SYN-150,2026-04-29 00:30:40.738880,ETH,48801.57553682364,42545035.07152463,951856415.81532,9,Sintetico,Generado,False,False,False,False,False,0.8101773516488502,0.0008162924826069235,0.00963553816457099,0.8888888888888888
SYN-151,2026-04-29 00:30:40.738881,ETH,16888.956632997077,44634543.691398,525471214.4804351,9,Sintetico,Generado,False,False,False,False,False,0.26731228340901225,0.0008568459280277771,0.004804103892687791,0.8888888888888888
SYN-152,2026-04-29 00:30:40.738882,ETH,22880.98067908606,35895918.40431271,152157660.14514402,8,Sintetico,Generado,False,False,False,False,False,0.36924251208995584,0.0006872455922059608,0.0005740323636398868,0.7777777777777778
SYN-153,2026-04-29 00:30:40.738883,BTC,34857.74860233189,48034714.93719244,724748885.3343463,10,Sintetico,Generado,False,False,False,False,False,0.5729791266103623,0.0009228368781135617,0.007062148884799188,1.0
SYN-154,2026-04-29 00:30:40.738884,ETH,21036.306995798685,32324619.998126347,426334552.7151896,2,Sintetico,Generado,False,False,False,False,False,0.337862796499207,0.0006179333847235927,0.003680771601245264,0.1111111111111111
SYN-155,2026-04-29 00:30:40.738885,SOL,21298.354177640656,39820770.17815445,354260643.0693394,1,Sintetico,Generado,False,False,False,False,False,0.3423204770700623,0.0007634196078006307,0.002864091387951277,0.0
SYN-156,2026-04-29 00:30:40.738886,BTC,7691.515975794603,49159728.325847,748230094.8354257,6,Sintetico,Generado,False,False,False,False,False,0.11085476216792767,0.0009446712790921501,0.0073282179696867785,0.5555555555555556
SYN-157,2026-04-29 00:30:40.738887,BTC,54341.33408381353,16898161.504378866,296638392.5044302,3,Sintetico,Generado,False,False,False,False,False,0.9044140988962935,0.0003185347430462193,0.0022111650778195886,0.2222222222222222
SYN-158,2026-04-29 00:30:40.738888,BTC,22853.29586475186,35743755.72379654,400028719.7310892,9,Sintetico,Generado,False,False,False,False,False,0.36877156614007833,0.0006842923998138772,0.003382696286642595,0.8888888888888888
SYN-159,2026-04-29 00:30:40.738890,ETH,49842.91879213098,3805515.039469997,845290933.9487095,3,Sintetico,Generado,False,False,False,False,False,0.8278916257125726,6.443101799846653e-05,0.008428028805244719,0.2222222222222222
SYN-160,2026-04-29 00:30:40.738891,ETH,37417.81347795888,19697669.01255134,850289276.788518,10,Sintetico,Generado,False,False,False,False,False,0.6165283507462421,0.0003728679359596911,0.00848466577299892,1.0
SYN-161,2026-04-29 00:30:40.738892,SOL,53280.67522594369,38893333.48851078,600153217.12603,5,Sintetico,Generado,False,False,False,False,False,0.8863712474151306,0.0007454198001822055,0.00565033679651554,0.4444444444444444
SYN-162,2026-04-29 00:30:40.738893,BTC,36497.27167072911,24265222.049172748,862841905.0441333,7,Sintetico,Generado,False,False,False,False,False,0.6008690282536123,0.00046151557828849144,0.008626901474816246,0.6666666666666666
SYN-163,2026-04-29 00:30:40.738893,BTC,57648.570170263454,19792668.7168645,399304131.58578014,9,Sintetico,Generado,False,False,False,False,False,0.960673440981835,0.0003747117021385999,0.0033744858703634037,0.8888888888888888
SYN-164,2026-04-29 00:30:40.738894,SOL,9873.633673520317,17815392.674126144,547196698.9063542,4,Sintetico,Generado,False,False,False,False,False,0.1479747326865862,0.000336336480654225,0.005050278595046211,0.3333333333333333
SYN-165,2026-04-29 00:30:40.738895,BTC,23819.95016038606,5483435.212679663,514113980.89954567,1,Sintetico,Generado,False,False,False,False,False,0.3852153074621316,9.69963032131937e-05,0.004675413386111333,0.0
SYN-166,2026-04-29 00:30:40.738896,ETH,32005.37257355311,25088525.93616212,982368000.2330186,4,Sintetico,Generado,False,False,False,False,False,0.5244574019541951,0.00047749436340966675,0.009981269475563057,0.3333333333333333
SYN-167,2026-04-29 00:30:40.738897,BTC,19016.8575804189,29019627.739492804,413511501.98604095,8,Sintetico,Generado,False,False,False,False,False,0.3035099736240027,0.0005537896803607166,0.0035354717020720594,0.7777777777777778
SYN-168,2026-04-29 00:30:40.738898,BTC,5012.248335343713,39315689.68970757,281172428.9531082,4,Sintetico,Generado,False,False,False,False,False,0.0652777816371396,0.0007536169423191119,0.0020359179395145572,0.3333333333333333
SYN-169,2026-04-29 00:30:40.738899,BTC,53094.91247902286,32532778.99751406,316225321.0788964,9,Sintetico,Generado,False,False,False,False,False,0.8832112401907939,0.0006219733606970064,0.002433107485059185,0.8888888888888888
SYN-170,2026-04-29 00:30:40.738900,SOL,54201.83139941156,2719426.1923244195,664556998.3291788,5,Sintetico,Generado,False,False,False,False,False,0.9020410208823662,4.335206940452148e-05,0.006380105641141486,0.4444444444444444
SYN-171,2026-04-29 00:30:40.738901,BTC,19428.925397033643,5711868.315056124,182263193.5538231,4,Sintetico,Generado,False,False,False,False,False,0.310519652900409,0.00010142976152077486,0.0009151626501241433,0.3333333333333333
SYN-172,2026-04-29 00:30:40.738902,ETH,47029.63793703216,23019245.47467168,859018785.7743753,9,Sintetico,Generado,False,False,False,False,False,0.7800349484532229,0.00043733350862430737,0.008583581140509198,0.8888888888888888
SYN-173,2026-04-29 00:30:40.738904,ETH,7512.945923973297,12970412.059136046,159462242.22921064,3,Sintetico,Generado,False,False,False,False,False,0.10781710976905354,0.00024230448908148797,0.0006568016720311161,0.2222222222222222
SYN-174,2026-04-29 00:30:40.738904,BTC,16102.824050478195,21546685.333266765,400576176.9995095,6,Sintetico,Generado,False,False,False,False,False,0.2539393941660206,0.00040875387666901655,0.0033888996065532225,0.5555555555555556
SYN-175,2026-04-29 00:30:40.738905,BTC,38465.07021520622,14629752.335128572,890710684.1338276,9,Sintetico,Generado,False,False,False,False,False,0.6343432189600896,0.00027450917332019905,0.00894268676470894,0.8888888888888888
SYN-176,2026-04-29 00:30:40.738906,ETH,27382.27889120018,45871522.72618182,589557477.2988408,3,Sintetico,Generado,False,False,False,False,False,0.4458140265886981,0.0008808533723123983,0.00553027488916798,0.2222222222222222
SYN-177,2026-04-29 00:30:40.738908,SOL,45104.18116281781,45248236.62792715,459232949.3308336,4,Sintetico,Generado,False,False,False,False,False,0.7472810329479869,0.0008687565575269779,0.0040535482370225254,0.3333333333333333
SYN-178,2026-04-29 00:30:40.738908,SOL,41675.96331760285,39789573.456315055,334246605.88616925,1,Sintetico,Generado,False,False,False,False,False,0.6889636720290279,0.0007628141379095802,0.00263730934940307,0.0
SYN-179,2026-04-29 00:30:40.738909,ETH,23090.14507841862,27121584.499735907,953338540.3646326,5,Sintetico,Generado,False,False,False,False,False,0.37280060446273194,0.000516952219056266,0.009652332338759798,0.4444444444444444
SYN-180,2026-04-29 00:30:40.738910,SOL,43189.808559820776,23539019.401686262,752691202.5645372,5,Sintetico,Generado,False,False,False,False,False,0.7147156701084662,0.0004474213462048223,0.007378767446323197,0.4444444444444444
SYN-181,2026-04-29 00:30:40.738911,BTC,54034.03927753181,47748108.02364958,395449562.5134632,5,Sintetico,Generado,False,False,False,False,False,0.8991867116835861,0.0009172743751810282,0.003330809173655756,0.4444444444444444
SYN-182,2026-04-29 00:30:40.738912,BTC,14246.788189164865,29609272.084353466,134479099.5567422,5,Sintetico,Generado,False,False,False,False,False,0.2223663967400202,0.0005652335717759484,0.0003737139585053603,0.4444444444444444
SYN-183,2026-04-29 00:30:40.738913,BTC,35873.532749036174,38199134.09755428,597606512.1362889,8,Sintetico,Generado,False,False,False,False,False,0.5902586150716319,0.0007319466913160405,0.0056214797026734225,0.7777777777777778
SYN-184,2026-04-29 00:30:40.738914,SOL,42502.11284577183,2743970.206559611,967421287.177371,1,Sintetico,Generado,False,False,False,False,False,0.7030172889176118,4.382842271181523e-05,0.00981190604202226,0.0
SYN-185,2026-04-29 00:30:40.738915,BTC,1222.3759237832069,34679686.55438196,753252377.4132339,10,Sintetico,Generado,False,False,False,False,False,0.0008083204649831366,0.0006636408118876775,0.007385126202180632,1.0
SYN-186,2026-04-29 00:30:40.738915,BTC,3181.9244122422065,27885242.11354802,172879430.2158114,4,Sintetico,Generado,False,False,False,False,False,0.034142169595710925,0.0005317733818250636,0.0008088338290286317,0.3333333333333333
SYN-187,2026-04-29 00:30:40.738916,BTC,11409.5477432833,13053728.648600215,285374931.5422826,5,Sintetico,Generado,False,False,False,False,False,0.1741021432512024,0.0002439215079017748,0.0020835371227635275,0.4444444444444444
SYN-188,2026-04-29 00:30:40.738917,BTC,34679.41427920931,46835331.20224342,776548291.5721194,2,Sintetico,Generado,False,False,False,False,False,0.5699454841887485,0.0008995590881244195,0.007649095677926319,0.1111111111111111
SYN-189,2026-04-29 00:30:40.738918,ETH,58190.96010109055,21829755.81758917,203010812.39640164,7,Sintetico,Generado,False,False,False,False,False,0.9699000277341917,0.0004142477441395987,0.0011502570118003452,0.6666666666666666
SYN-190,2026-04-29 00:30:40.738920,BTC,14900.24634773445,2040190.7661709064,784602215.0609726,4,Sintetico,Generado,False,False,False,False,False,0.23348236340238712,3.0169383044464266e-05,0.007740355885469518,0.3333333333333333
SYN-191,2026-04-29 00:30:40.738921,ETH,8016.864802668549,34560017.60266873,505051450.8910355,1,Sintetico,Generado,False,False,False,False,False,0.1163892660466268,0.0006613182618605007,0.004572724507754373,0.0
SYN-192,2026-04-29 00:30:40.738922,ETH,17001.945340455037,29445737.392151468,143949319.00974417,7,Sintetico,Generado,False,False,False,False,False,0.2692343325698582,0.000562059669954461,0.0004810224267266874,0.6666666666666666
SYN-193,2026-04-29 00:30:40.738923,BTC,59108.238947717306,3092930.5307900235,839588311.2802517,10,Sintetico,Generado,False,False,False,False,False,0.985503844054302,5.060108846113336e-05,0.008363411537774488,1.0
SYN-194,2026-04-29 00:30:40.738924,ETH,30576.140876292746,27379328.617087856,349785018.5821721,4,Sintetico,Generado,False,False,False,False,False,0.5001447635837116,0.0005219545492195231,0.0028133774197655085,0.3333333333333333
SYN-195,2026-04-29 00:30:40.738925,SOL,39180.11568857803,41464300.6057421,222658828.68510675,5,Sintetico,Generado,False,False,False,False,False,0.6465068464851884,0.0007953174525181732,0.0013728916130355138,0.4444444444444444
SYN-196,2026-04-29 00:30:40.738926,SOL,18030.3516765134,18372421.55584649,476733393.74797934,8,Sintetico,Generado,False,False,False,False,False,0.286728536899659,0.0003471473670692588,0.0042518483812711465,0.7777777777777778
SYN-197,2026-04-29 00:30:40.738927,BTC,53722.62044294762,26652762.15578191,610347398.1377509,5,Sintetico,Generado,False,False,False,False,False,0.8938891706889971,0.0005078532561916059,0.0057658485810700095,0.4444444444444444
SYN-198,2026-04-29 00:30:40.738929,ETH,34048.558126418444,27939993.58621305,796771683.8065792,3,Sintetico,Generado,False,False,False,False,False,0.5592139998982733,0.000532836005275053,0.007878249949766457,0.2222222222222222
SYN-199,2026-04-29 00:30:40.738929,BTC,22214.392228367797,45204589.79016052,106869967.00032824,4,Sintetico,Generado,False,False,False,False,False,0.35790318623025125,0.0008679094542241597,6.087076218331427e-05,0.3333333333333333
